TransactionID,Date,AccountID,Amount,Category,Merchant,PaymentMethod,Location,Currency,Notes,IsFraud,CreatedAt
11631,2020-01-09 01:50:00,1333,2245.228385789239,Groceries,Store D,Debit Card,City A,GBP,Gift,0,2020-01-09 01:50:00
11632,2020-01-09 01:51:00,1767,145.1999828834323,Rent,Store B,Cash,City C,USD,,0,2020-01-09 01:51:00
11633,2020-01-09 01:52:00,1792,-3878.807498373011,Utilities,Store D,Credit Card,City C,GBP,Gift,0,2020-01-09 01:52:00
11634,2020-01-09 01:53:00,1303,1515.9260648072468,Rent,Store B,Credit Card,City A,EUR,Gift,0,2020-01-09 01:53:00
11635,2020-01-09 01:54:00,1832,1094.668031064728,Salary,Store C,Cash,City A,GBP,,0,2020-01-09 01:54:00
11636,2020-01-09 01:55:00,1436,156.41867400782576,,Store A,Debit Card,City C,USD,Gift,0,2020-01-09 01:55:00
11637,2020-01-09 01:56:00,1322,4264.71204559658,Utilities,,Credit Card,City D,USD,Gift,0,2020-01-09 01:56:00
11638,2020-01-09 01:57:00,1501,210.79696104016512,Rent,Store C,Debit Card,City B,GBP,,0,2020-01-09 01:57:00
11639,2020-01-09 01:58:00,1857,4905.151154502126,Groceries,Store A,Debit Card,City C,GBP,Payment for service,0,2020-01-09 01:58:00
11640,2020-01-09 01:59:00,1913,92.28813848110985,Rent,Store C,Debit Card,City A,GBP,,0,2020-01-09 01:59:00
11641,2020-01-09 02:00:00,1392,-3841.479616986324,Utilities,Store B,Debit Card,City D,EUR,,0,2020-01-09 02:00:00
11642,2020-01-09 02:01:00,1805,-295.2874892496957,Groceries,Store B,Cash,City C,USD,,0,2020-01-09 02:01:00
11643,2020-01-09 02:02:00,1598,-3176.7123744492874,Utilities,,Cash,City C,EUR,Payment for service,0,2020-01-09 02:02:00
11644,2020-01-09 02:03:00,1148,971.3348521742728,,Store B,Cash,City D,USD,Refund,1,2020-01-09 02:03:00
11645,2020-01-09 02:04:00,1760,1931.3217519360114,Salary,Store C,Debit Card,City B,EUR,Refund,0,2020-01-09 02:04:00
11646,2020-01-09 02:05:00,1832,-315.64721292906324,Entertainment,Store A,Credit Card,City B,GBP,Gift,0,2020-01-09 02:05:00
11647,2020-01-09 02:06:00,1404,-4022.9703231685176,Groceries,Store C,Credit Card,City B,EUR,,0,2020-01-09 02:06:00
11648,2020-01-09 02:07:00,1282,-313.5860141644707,Salary,Store A,Cash,City A,GBP,Payment for service,0,2020-01-09 02:07:00
11649,2020-01-09 02:08:00,1361,-4185.457852655996,Entertainment,Store A,Credit Card,City B,USD,,0,2020-01-09 02:08:00
11650,2020-01-09 02:09:00,1378,1821.2595550653396,Groceries,Store C,Cash,City D,GBP,Payment for service,0,2020-01-09 02:09:00
11651,2020-01-09 02:10:00,1197,2903.6822486508754,Utilities,Store C,Debit Card,City D,USD,Payment for service,0,2020-01-09 02:10:00
11652,2020-01-09 02:11:00,1555,4623.80327227039,Rent,Store B,Cash,City C,USD,,0,2020-01-09 02:11:00
11653,2020-01-09 02:12:00,1355,-3511.978928715436,Rent,Store A,Credit Card,City B,GBP,Payment for service,0,2020-01-09 02:12:00
11654,2020-01-09 02:13:00,1539,324.20335533304115,Utilities,Store A,Cash,City A,USD,Payment for service,0,2020-01-09 02:13:00
11655,2020-01-09 02:14:00,1428,675.3736753541862,Salary,Store D,Cash,City D,USD,Refund,0,2020-01-09 02:14:00
11656,2020-01-09 02:15:00,1016,4224.765337809797,Rent,Store A,Credit Card,City A,USD,Gift,0,2020-01-09 02:15:00
11657,2020-01-09 02:16:00,1638,,Utilities,Store B,Cash,City D,EUR,Refund,1,2020-01-09 02:16:00
11658,2020-01-09 02:17:00,1378,-3544.903543546789,Entertainment,Store A,Cash,City D,EUR,,0,2020-01-09 02:17:00
11659,2020-01-09 02:18:00,1679,-636.4867603681078,Entertainment,Store D,Credit Card,City D,USD,,0,2020-01-09 02:18:00
11660,2020-01-09 02:19:00,1505,1547.625285062505,Utilities,Store D,Cash,City A,EUR,,0,2020-01-09 02:19:00
11661,2020-01-09 02:20:00,1755,2002.8443206929733,Groceries,Store A,Debit Card,City D,EUR,,0,2020-01-09 02:20:00
11662,2020-01-09 02:21:00,1898,3630.739985905735,Salary,Store B,Cash,City D,GBP,Gift,0,2020-01-09 02:21:00
11663,2020-01-09 02:22:00,1075,-3194.9288015560287,Salary,Store D,Credit Card,City D,GBP,Payment for service,0,2020-01-09 02:22:00
11664,2020-01-09 02:23:00,1230,4515.421467554985,,Store D,Debit Card,City A,USD,Refund,0,2020-01-09 02:23:00
11665,2020-01-09 02:24:00,1715,-4408.605879844077,Rent,Store D,Debit Card,City D,GBP,,0,2020-01-09 02:24:00
11666,2020-01-09 02:25:00,1961,4837.62134568902,Salary,Store C,Credit Card,City D,USD,,0,2020-01-09 02:25:00
11667,2020-01-09 02:26:00,1247,3577.6709286640853,Salary,Store B,Credit Card,City B,USD,,0,2020-01-09 02:26:00
11668,2020-01-09 02:27:00,1301,1602.727827621713,Entertainment,Store B,Cash,City D,GBP,Gift,0,2020-01-09 02:27:00
11669,2020-01-09 02:28:00,1725,2349.9550026442166,Entertainment,Store C,Debit Card,City C,GBP,Refund,0,2020-01-09 02:28:00
11670,2020-01-09 02:29:00,1214,,Entertainment,Store A,Debit Card,City C,GBP,,0,2020-01-09 02:29:00
11671,2020-01-09 02:30:00,1157,-4585.201371055477,Salary,Store D,Debit Card,City D,USD,Refund,0,2020-01-09 02:30:00
11672,2020-01-09 02:31:00,1068,-3982.342034486345,,Store D,Credit Card,City D,USD,Refund,0,2020-01-09 02:31:00
11673,2020-01-09 02:32:00,1392,-4126.401853358622,Salary,,Cash,City C,EUR,,0,2020-01-09 02:32:00
11674,2020-01-09 02:33:00,1084,473.8123346943512,Rent,Store A,Credit Card,City C,USD,,0,2020-01-09 02:33:00
11675,2020-01-09 02:34:00,1266,,Rent,Store B,Debit Card,City A,GBP,Gift,1,2020-01-09 02:34:00
11676,2020-01-09 02:35:00,1068,,Rent,Store A,Cash,City C,USD,Gift,0,2020-01-09 02:35:00
11677,2020-01-09 02:36:00,1610,-542.5137693192783,Groceries,,Cash,City A,GBP,Gift,0,2020-01-09 02:36:00
11678,2020-01-09 02:37:00,1346,1955.1047645827493,Salary,Store D,Credit Card,City C,GBP,,0,2020-01-09 02:37:00
11679,2020-01-09 02:38:00,1961,1528.7309297015981,Salary,Store A,Debit Card,City D,USD,Refund,0,2020-01-09 02:38:00
11680,2020-01-09 02:39:00,1727,-1801.4696107028994,,Store B,Debit Card,City D,GBP,Gift,0,2020-01-09 02:39:00
11681,2020-01-09 02:40:00,1926,-2568.3242647427096,Utilities,Store A,Debit Card,City C,USD,Gift,0,2020-01-09 02:40:00
11682,2020-01-09 02:41:00,1672,-1575.4371470336482,Groceries,,Cash,City C,GBP,Refund,0,2020-01-09 02:41:00
11683,2020-01-09 02:42:00,1422,2966.583738498375,Utilities,Store A,Debit Card,City C,USD,,0,2020-01-09 02:42:00
11684,2020-01-09 02:43:00,1605,862.7684841961845,Rent,Store C,Credit Card,City C,EUR,,0,2020-01-09 02:43:00
11685,2020-01-09 02:44:00,1173,-2464.6133748082466,Groceries,Store B,Cash,City D,USD,Gift,0,2020-01-09 02:44:00
11686,2020-01-09 02:45:00,1676,3178.464430604302,,Store B,Credit Card,City A,GBP,Refund,0,2020-01-09 02:45:00
11687,2020-01-09 02:46:00,1114,-4452.406138896933,Groceries,Store D,Cash,City B,GBP,,0,2020-01-09 02:46:00
11688,2020-01-09 02:47:00,1219,,Entertainment,Store B,Credit Card,City B,USD,Payment for service,0,2020-01-09 02:47:00
11689,2020-01-09 02:48:00,1955,-608.9919425068911,Utilities,Store D,Debit Card,City A,GBP,Payment for service,0,2020-01-09 02:48:00
11690,2020-01-09 02:49:00,1030,,Salary,Store C,Cash,City C,EUR,,0,2020-01-09 02:49:00
11691,2020-01-09 02:50:00,1522,4274.612802434267,Entertainment,Store D,Credit Card,City A,USD,,0,2020-01-09 02:50:00
11692,2020-01-09 02:51:00,1342,2500.3409794690388,Rent,Store D,Cash,City D,EUR,Gift,0,2020-01-09 02:51:00
11693,2020-01-09 02:52:00,1376,-580.3464468861766,Entertainment,,Cash,City A,EUR,Refund,0,2020-01-09 02:52:00
11694,2020-01-09 02:53:00,1129,-3490.2431848611923,Rent,Store C,Debit Card,City B,USD,,0,2020-01-09 02:53:00
11695,2020-01-09 02:54:00,1999,3063.509758054337,Salary,,Cash,City A,EUR,Refund,0,2020-01-09 02:54:00
11696,2020-01-09 02:55:00,1616,-392.9447307862847,,Store A,Credit Card,City C,GBP,Payment for service,0,2020-01-09 02:55:00
11697,2020-01-09 02:56:00,1538,,Utilities,,Cash,City A,EUR,Refund,0,2020-01-09 02:56:00
11698,2020-01-09 02:57:00,1738,2190.55397776866,Entertainment,Store A,Credit Card,City B,GBP,Gift,0,2020-01-09 02:57:00
11699,2020-01-09 02:58:00,1001,-2081.480340834103,,Store D,Debit Card,City C,EUR,,0,2020-01-09 02:58:00
11700,2020-01-09 02:59:00,1870,-4511.117704948148,Rent,Store C,Cash,City D,USD,,0,2020-01-09 02:59:00
11701,2020-01-09 03:00:00,1100,4027.5101497407777,Salary,Store C,Credit Card,City B,GBP,Refund,0,2020-01-09 03:00:00
11702,2020-01-09 03:01:00,1532,-168.9890790608997,Utilities,Store A,Cash,City C,EUR,Gift,0,2020-01-09 03:01:00
11703,2020-01-09 03:02:00,1057,-2190.3894682697846,Rent,,Cash,City C,GBP,Refund,0,2020-01-09 03:02:00
11704,2020-01-09 03:03:00,1388,2163.865578849116,Groceries,Store B,Debit Card,City D,USD,Gift,0,2020-01-09 03:03:00
11705,2020-01-09 03:04:00,1691,3859.0237768256375,Utilities,Store D,Cash,City B,GBP,Gift,0,2020-01-09 03:04:00
11706,2020-01-09 03:05:00,1940,-4996.929249662445,Utilities,Store C,Cash,City B,GBP,,0,2020-01-09 03:05:00
11707,2020-01-09 03:06:00,1340,1878.5218504215372,Groceries,Store D,Debit Card,City A,GBP,,0,2020-01-09 03:06:00
11708,2020-01-09 03:07:00,1860,2670.1169401842144,Salary,Store A,Cash,City A,EUR,Refund,0,2020-01-09 03:07:00
11709,2020-01-09 03:08:00,1019,,Utilities,Store D,Debit Card,City C,EUR,Payment for service,1,2020-01-09 03:08:00
11710,2020-01-09 03:09:00,1254,-103.76168589825556,Groceries,Store A,Cash,City C,GBP,,0,2020-01-09 03:09:00
11711,2020-01-09 03:10:00,1316,-4107.141010820642,Groceries,Store D,Credit Card,City C,USD,,0,2020-01-09 03:10:00
11712,2020-01-09 03:11:00,1037,2467.498825153476,Utilities,Store D,Credit Card,City C,GBP,,0,2020-01-09 03:11:00
11713,2020-01-09 03:12:00,1659,3474.560185633525,Entertainment,Store A,Credit Card,City D,GBP,Refund,0,2020-01-09 03:12:00
11714,2020-01-09 03:13:00,1536,-3918.133426753394,Utilities,Store A,Debit Card,City A,EUR,,0,2020-01-09 03:13:00
11715,2020-01-09 03:14:00,1385,3164.6025343283472,,Store B,Debit Card,City D,GBP,,0,2020-01-09 03:14:00
11716,2020-01-09 03:15:00,1632,2715.7017048453354,Salary,Store B,Debit Card,City D,GBP,,0,2020-01-09 03:15:00
11717,2020-01-09 03:16:00,1927,-1530.8667962910272,Groceries,,Debit Card,City A,USD,,0,2020-01-09 03:16:00
11718,2020-01-09 03:17:00,1025,1902.8952993358325,Rent,Store C,Debit Card,City B,USD,,1,2020-01-09 03:17:00
11719,2020-01-09 03:18:00,1453,-4999.518761056883,Utilities,Store C,Debit Card,City A,GBP,Refund,1,2020-01-09 03:18:00
11720,2020-01-09 03:19:00,1680,4317.976544659987,Rent,Store B,Cash,City D,GBP,Gift,0,2020-01-09 03:19:00
11721,2020-01-09 03:20:00,1322,503.8323530837288,Salary,,Credit Card,City C,USD,Payment for service,0,2020-01-09 03:20:00
11722,2020-01-09 03:21:00,1736,1203.3886406199945,Utilities,Store D,Debit Card,City A,USD,Gift,0,2020-01-09 03:21:00
11723,2020-01-09 03:22:00,1512,1646.5941353909866,Rent,Store A,Cash,City D,GBP,,0,2020-01-09 03:22:00
11724,2020-01-09 03:23:00,1818,613.6901721836675,Salary,Store A,Cash,City D,GBP,Refund,0,2020-01-09 03:23:00
11725,2020-01-09 03:24:00,1772,,Entertainment,Store A,Debit Card,City C,GBP,Payment for service,0,2020-01-09 03:24:00
11726,2020-01-09 03:25:00,1012,1097.0183215154393,Salary,,Credit Card,City B,EUR,Gift,0,2020-01-09 03:25:00
11727,2020-01-09 03:26:00,1914,4077.5999124047266,Utilities,,Debit Card,City D,USD,Refund,0,2020-01-09 03:26:00
11728,2020-01-09 03:27:00,1907,823.3162223400896,Utilities,Store C,Credit Card,City D,USD,,0,2020-01-09 03:27:00
11729,2020-01-09 03:28:00,1559,-3288.775780194334,Utilities,Store C,Credit Card,City B,EUR,,0,2020-01-09 03:28:00
11730,2020-01-09 03:29:00,1920,,Salary,Store A,Debit Card,City D,USD,,0,2020-01-09 03:29:00
11731,2020-01-09 03:30:00,1824,1816.2749835977675,Utilities,Store D,Credit Card,City A,EUR,Payment for service,0,2020-01-09 03:30:00
11732,2020-01-09 03:31:00,1370,1992.389944355561,Salary,,Credit Card,City A,USD,Payment for service,0,2020-01-09 03:31:00
11733,2020-01-09 03:32:00,1290,4854.817505716017,Groceries,Store C,Credit Card,City D,GBP,,0,2020-01-09 03:32:00
11734,2020-01-09 03:33:00,1331,-4248.0344579042085,Groceries,Store C,Debit Card,City D,EUR,Payment for service,0,2020-01-09 03:33:00
11735,2020-01-09 03:34:00,1605,-714.073929048287,Groceries,,Credit Card,City B,EUR,Gift,0,2020-01-09 03:34:00
11736,2020-01-09 03:35:00,1260,-2609.046070133848,Rent,Store A,Credit Card,City C,GBP,,0,2020-01-09 03:35:00
11737,2020-01-09 03:36:00,1993,1304.2646471365715,Groceries,Store D,Cash,City A,EUR,Refund,0,2020-01-09 03:36:00
11738,2020-01-09 03:37:00,1789,3068.1168374807185,Groceries,Store B,Debit Card,City B,USD,,1,2020-01-09 03:37:00
11739,2020-01-09 03:38:00,1870,4663.107088924127,Salary,Store D,Credit Card,City C,EUR,,0,2020-01-09 03:38:00
11740,2020-01-09 03:39:00,1204,-454.0389304527989,Salary,Store D,Debit Card,City A,GBP,Refund,0,2020-01-09 03:39:00
11741,2020-01-09 03:40:00,1696,,Utilities,Store D,Debit Card,City A,EUR,Gift,0,2020-01-09 03:40:00
11742,2020-01-09 03:41:00,1686,4170.5159204037955,,Store A,Cash,City D,USD,Payment for service,0,2020-01-09 03:41:00
11743,2020-01-09 03:42:00,1949,1833.2543253588474,Utilities,Store C,Cash,City C,GBP,,0,2020-01-09 03:42:00
11744,2020-01-09 03:43:00,1386,-2572.674475502288,,,Credit Card,City D,EUR,,0,2020-01-09 03:43:00
11745,2020-01-09 03:44:00,1891,1078.541511077914,Salary,Store C,Credit Card,City B,EUR,Gift,0,2020-01-09 03:44:00
11746,2020-01-09 03:45:00,1820,4699.520478171866,,Store B,Credit Card,City C,GBP,Gift,0,2020-01-09 03:45:00
11747,2020-01-09 03:46:00,1467,4875.538288615653,Entertainment,Store B,Debit Card,City C,GBP,,0,2020-01-09 03:46:00
11748,2020-01-09 03:47:00,1414,1423.598237167781,Salary,Store B,Cash,City D,USD,,0,2020-01-09 03:47:00
11749,2020-01-09 03:48:00,1068,3869.877578719892,Entertainment,Store C,Cash,City A,EUR,Gift,0,2020-01-09 03:48:00
11750,2020-01-09 03:49:00,1471,-2996.506361513972,Salary,Store D,Credit Card,City A,GBP,,0,2020-01-09 03:49:00
11751,2020-01-09 03:50:00,1103,-2539.213950477832,Salary,Store C,Cash,City D,USD,Refund,0,2020-01-09 03:50:00
11752,2020-01-09 03:51:00,1757,4528.876128848597,Rent,Store B,Debit Card,City B,GBP,,0,2020-01-09 03:51:00
11753,2020-01-09 03:52:00,1160,-3647.646245051921,Entertainment,Store D,Credit Card,City D,EUR,,0,2020-01-09 03:52:00
11754,2020-01-09 03:53:00,1199,-3088.9356190652106,Rent,Store B,Cash,City C,EUR,,0,2020-01-09 03:53:00
11755,2020-01-09 03:54:00,1215,,Groceries,Store C,Credit Card,City A,USD,Payment for service,0,2020-01-09 03:54:00
11756,2020-01-09 03:55:00,1945,895.8428775335033,Rent,Store D,Debit Card,City B,USD,Payment for service,0,2020-01-09 03:55:00
11757,2020-01-09 03:56:00,1211,,Rent,Store C,Debit Card,City C,GBP,Payment for service,0,2020-01-09 03:56:00
11758,2020-01-09 03:57:00,1507,-2080.239913344356,Groceries,Store C,Credit Card,City D,EUR,Gift,0,2020-01-09 03:57:00
11759,2020-01-09 03:58:00,1015,4206.138979503483,Entertainment,Store C,Credit Card,City A,EUR,,0,2020-01-09 03:58:00
11760,2020-01-09 03:59:00,1497,4150.999076078628,Utilities,Store D,Cash,City B,EUR,Refund,0,2020-01-09 03:59:00
11761,2020-01-09 04:00:00,1883,-1079.3194694762751,Salary,Store B,Debit Card,City A,USD,,0,2020-01-09 04:00:00
11762,2020-01-09 04:01:00,1331,-657.0823056970285,Entertainment,Store B,Debit Card,City B,USD,Gift,0,2020-01-09 04:01:00
11763,2020-01-09 04:02:00,1716,2024.971168239118,,Store D,Credit Card,City D,EUR,Gift,0,2020-01-09 04:02:00
11764,2020-01-09 04:03:00,1876,1629.9589639890073,Rent,Store A,Cash,City B,EUR,Payment for service,0,2020-01-09 04:03:00
11765,2020-01-09 04:04:00,1550,-1177.0298503903764,Utilities,Store D,Credit Card,City C,GBP,Payment for service,0,2020-01-09 04:04:00
11766,2020-01-09 04:05:00,1600,-857.5574847899661,Rent,Store A,Credit Card,City A,USD,Payment for service,0,2020-01-09 04:05:00
11767,2020-01-09 04:06:00,1941,-1519.6105657846106,Salary,Store C,Credit Card,City B,GBP,,0,2020-01-09 04:06:00
11768,2020-01-09 04:07:00,1255,-2646.149930466921,,Store B,Debit Card,City C,USD,Payment for service,0,2020-01-09 04:07:00
11769,2020-01-09 04:08:00,1991,,Utilities,Store C,Credit Card,City A,GBP,Gift,0,2020-01-09 04:08:00
11770,2020-01-09 04:09:00,1765,1864.3413190254041,Entertainment,Store A,Credit Card,City D,GBP,Payment for service,0,2020-01-09 04:09:00
11771,2020-01-09 04:10:00,1727,2419.66705314293,Entertainment,,Cash,City C,GBP,Gift,0,2020-01-09 04:10:00
11772,2020-01-09 04:11:00,1879,2788.736482559626,Groceries,Store C,Credit Card,City C,EUR,,0,2020-01-09 04:11:00
11773,2020-01-09 04:12:00,1814,-1252.6798654687855,Groceries,Store D,Cash,City A,GBP,,0,2020-01-09 04:12:00
11774,2020-01-09 04:13:00,1171,2646.3599428497364,Rent,Store D,Credit Card,City D,USD,,0,2020-01-09 04:13:00
11775,2020-01-09 04:14:00,1648,-4934.836843081247,Utilities,Store A,Debit Card,City B,GBP,,0,2020-01-09 04:14:00
11776,2020-01-09 04:15:00,1999,-229.50062283117768,Salary,Store D,Credit Card,City C,EUR,Refund,0,2020-01-09 04:15:00
11777,2020-01-09 04:16:00,1497,2939.044001326908,Groceries,Store A,Debit Card,City A,EUR,Refund,0,2020-01-09 04:16:00
11778,2020-01-09 04:17:00,1470,1300.4472064135334,Utilities,Store D,Credit Card,City A,EUR,Payment for service,0,2020-01-09 04:17:00
11779,2020-01-09 04:18:00,1383,-259.3687584549234,Groceries,Store D,Debit Card,City A,EUR,Payment for service,0,2020-01-09 04:18:00
11780,2020-01-09 04:19:00,1689,,Groceries,Store D,Debit Card,City B,GBP,Gift,0,2020-01-09 04:19:00
11781,2020-01-09 04:20:00,1588,4069.4600314866384,Entertainment,,Credit Card,City A,GBP,Gift,0,2020-01-09 04:20:00
11782,2020-01-09 04:21:00,1699,663.8180061020739,Utilities,Store D,Cash,City B,USD,,0,2020-01-09 04:21:00
11783,2020-01-09 04:22:00,1506,2997.8619146010624,Entertainment,Store C,Debit Card,City D,USD,,0,2020-01-09 04:22:00
11784,2020-01-09 04:23:00,1991,4807.427252251975,Entertainment,Store B,Debit Card,City B,GBP,,0,2020-01-09 04:23:00
11785,2020-01-09 04:24:00,1526,,Utilities,Store A,Credit Card,City A,USD,,0,2020-01-09 04:24:00
11786,2020-01-09 04:25:00,1803,733.2576388906355,,,Cash,City A,USD,Payment for service,0,2020-01-09 04:25:00
11787,2020-01-09 04:26:00,1830,-4625.140528746598,,Store A,Debit Card,City C,USD,Payment for service,0,2020-01-09 04:26:00
11788,2020-01-09 04:27:00,1324,-1255.2210174541246,Salary,Store C,Credit Card,City B,USD,Payment for service,0,2020-01-09 04:27:00
11789,2020-01-09 04:28:00,1213,654.4273351511829,,Store C,Debit Card,City C,EUR,Payment for service,0,2020-01-09 04:28:00
11790,2020-01-09 04:29:00,1207,2972.0657170603245,Rent,Store C,Credit Card,City B,USD,Gift,0,2020-01-09 04:29:00
11791,2020-01-09 04:30:00,1168,-618.9521035242369,Groceries,Store C,Credit Card,City A,GBP,Payment for service,0,2020-01-09 04:30:00
11792,2020-01-09 04:31:00,1329,4600.582757647735,Entertainment,Store D,Cash,City C,GBP,Payment for service,1,2020-01-09 04:31:00
11793,2020-01-09 04:32:00,1279,-2282.062473763251,Salary,Store A,Credit Card,City C,USD,,0,2020-01-09 04:32:00
11794,2020-01-09 04:33:00,1977,2445.6719521031646,Utilities,Store A,Cash,City D,EUR,Refund,0,2020-01-09 04:33:00
11795,2020-01-09 04:34:00,1304,-809.685829158725,Groceries,Store A,Credit Card,City D,EUR,,0,2020-01-09 04:34:00
11796,2020-01-09 04:35:00,1145,-140.11505434094124,Salary,Store B,Credit Card,City A,EUR,,0,2020-01-09 04:35:00
11797,2020-01-09 04:36:00,1774,3025.0203386544026,Entertainment,Store B,Debit Card,City A,USD,,0,2020-01-09 04:36:00
11798,2020-01-09 04:37:00,1515,-2037.8473834829447,Salary,Store D,Cash,City C,GBP,Refund,1,2020-01-09 04:37:00
11799,2020-01-09 04:38:00,1089,-4031.879434048569,Entertainment,Store B,Debit Card,City D,USD,Gift,0,2020-01-09 04:38:00
11800,2020-01-09 04:39:00,1452,202.55584613427163,Groceries,Store C,Cash,City A,GBP,,0,2020-01-09 04:39:00
11801,2020-01-09 04:40:00,1059,287.9461180374874,Rent,,Cash,City A,GBP,,1,2020-01-09 04:40:00
11802,2020-01-09 04:41:00,1310,2971.6777222537376,Entertainment,Store D,Debit Card,City D,EUR,,0,2020-01-09 04:41:00
11803,2020-01-09 04:42:00,1527,4683.192062321017,Entertainment,Store D,Cash,City D,USD,,0,2020-01-09 04:42:00
11804,2020-01-09 04:43:00,1226,-4446.993136716516,Groceries,Store A,Cash,City B,GBP,Gift,0,2020-01-09 04:43:00
11805,2020-01-09 04:44:00,1473,916.8947374310883,Groceries,Store B,Debit Card,City A,GBP,Payment for service,0,2020-01-09 04:44:00
11806,2020-01-09 04:45:00,1977,1812.785303147999,Utilities,Store C,Cash,City D,GBP,Gift,0,2020-01-09 04:45:00
11807,2020-01-09 04:46:00,1540,4858.013507485217,Groceries,Store D,Debit Card,City B,GBP,Gift,0,2020-01-09 04:46:00
11808,2020-01-09 04:47:00,1662,4425.902142769115,Salary,Store C,Credit Card,City D,GBP,,0,2020-01-09 04:47:00
11809,2020-01-09 04:48:00,1756,2124.5076471197754,Entertainment,Store D,Debit Card,City B,EUR,Gift,0,2020-01-09 04:48:00
11810,2020-01-09 04:49:00,1781,217.89411244465828,,Store C,Cash,City A,EUR,,1,2020-01-09 04:49:00
11811,2020-01-09 04:50:00,1078,-3384.7607770073873,Groceries,Store A,Credit Card,City D,GBP,Gift,0,2020-01-09 04:50:00
11812,2020-01-09 04:51:00,1432,-1158.234447955826,Entertainment,Store C,Credit Card,City D,USD,Refund,0,2020-01-09 04:51:00
11813,2020-01-09 04:52:00,1800,,Rent,,Credit Card,City A,GBP,,0,2020-01-09 04:52:00
11814,2020-01-09 04:53:00,1152,2252.0039659575377,Utilities,,Debit Card,City C,USD,Refund,0,2020-01-09 04:53:00
11815,2020-01-09 04:54:00,1788,1353.9955747911226,Salary,Store D,Debit Card,City B,GBP,Gift,0,2020-01-09 04:54:00
11816,2020-01-09 04:55:00,1400,2141.228018277412,Utilities,Store D,Credit Card,City B,EUR,Refund,0,2020-01-09 04:55:00
11817,2020-01-09 04:56:00,1278,-708.4749544810229,Groceries,Store A,Cash,City D,EUR,Gift,1,2020-01-09 04:56:00
11818,2020-01-09 04:57:00,1056,2276.2729057100905,Salary,Store A,Cash,City A,USD,,0,2020-01-09 04:57:00
11819,2020-01-09 04:58:00,1976,-3562.587439802808,Utilities,Store D,Credit Card,City A,GBP,Refund,0,2020-01-09 04:58:00
11820,2020-01-09 04:59:00,1185,-3374.1368823688645,Entertainment,Store D,Cash,City C,GBP,Gift,0,2020-01-09 04:59:00
11821,2020-01-09 05:00:00,1397,-3371.6785417053716,Groceries,Store C,Cash,City A,EUR,Payment for service,0,2020-01-09 05:00:00
11822,2020-01-09 05:01:00,1604,3908.6495703577602,,Store D,Debit Card,City A,USD,Payment for service,0,2020-01-09 05:01:00
11823,2020-01-09 05:02:00,1787,-4239.659366913655,,Store A,Cash,City C,GBP,Gift,0,2020-01-09 05:02:00
11824,2020-01-09 05:03:00,1157,3015.083727334759,Salary,Store A,Debit Card,City B,USD,,0,2020-01-09 05:03:00
11825,2020-01-09 05:04:00,1786,-2664.2910195326285,Rent,Store B,Credit Card,City A,EUR,,0,2020-01-09 05:04:00
11826,2020-01-09 05:05:00,1692,-315.70059504749315,Salary,Store B,Cash,City A,GBP,Refund,0,2020-01-09 05:05:00
11827,2020-01-09 05:06:00,1358,4159.56595465678,Salary,Store D,Cash,City B,GBP,,0,2020-01-09 05:06:00
11828,2020-01-09 05:07:00,1439,859.3722968750671,,Store C,Debit Card,City B,USD,Refund,0,2020-01-09 05:07:00
11829,2020-01-09 05:08:00,1588,,Salary,Store D,Debit Card,City C,EUR,Refund,0,2020-01-09 05:08:00
11830,2020-01-09 05:09:00,1465,-2159.0993968119287,Rent,Store A,Credit Card,City B,EUR,Payment for service,0,2020-01-09 05:09:00
11831,2020-01-09 05:10:00,1662,4204.466238957857,Salary,Store A,Credit Card,City A,USD,Refund,0,2020-01-09 05:10:00
11832,2020-01-09 05:11:00,1445,-728.5607489002168,Rent,Store A,Cash,City B,EUR,Gift,0,2020-01-09 05:11:00
11833,2020-01-09 05:12:00,1749,869.854830067894,Entertainment,Store D,Debit Card,City D,EUR,Refund,0,2020-01-09 05:12:00
11834,2020-01-09 05:13:00,1800,-400.6780337461123,Rent,Store D,Debit Card,City C,USD,Gift,0,2020-01-09 05:13:00
11835,2020-01-09 05:14:00,1742,-1215.6191195155043,Groceries,Store B,Cash,City A,USD,Gift,0,2020-01-09 05:14:00
11836,2020-01-09 05:15:00,1487,-2767.208730675981,Utilities,Store A,Debit Card,City C,GBP,,0,2020-01-09 05:15:00
11837,2020-01-09 05:16:00,1529,1861.9150048460206,Utilities,Store B,Debit Card,City C,EUR,Payment for service,0,2020-01-09 05:16:00
11838,2020-01-09 05:17:00,1072,2182.4202627212044,Entertainment,Store A,Debit Card,City C,EUR,,0,2020-01-09 05:17:00
11839,2020-01-09 05:18:00,1928,-2251.149083926005,Groceries,Store B,Debit Card,City C,GBP,,0,2020-01-09 05:18:00
11840,2020-01-09 05:19:00,1927,2890.1084305483037,Entertainment,Store D,Cash,City C,USD,,0,2020-01-09 05:19:00
11841,2020-01-09 05:20:00,1700,3545.3520030167947,Entertainment,Store C,Credit Card,City B,EUR,Gift,0,2020-01-09 05:20:00
11842,2020-01-09 05:21:00,1949,4206.750962396303,Salary,Store C,Credit Card,City C,USD,Refund,0,2020-01-09 05:21:00
11843,2020-01-09 05:22:00,1016,-3387.8758608163007,Salary,Store A,Cash,City C,EUR,,1,2020-01-09 05:22:00
